1,1
1,1000
1000,1
60,240
115,150
130,150
145,150
160,150
100,165
115,165
130,165
145,165
160,165
175,165
100,180
115,180
130,180
145,180
160,180
175,180
115,195
130,195
145,195
160,195
145,650
190,650
235,650
280,650
100,695
145,695
190,695
235,695
280,695
325,695
100,740
145,740
190,740
235,740
280,740
325,740
145,785
190,785
235,785
280,785
750,200
765,200
780,200
795,200
810,200
825,200
840,200
855,200
870,200
885,200
712,215
727,215
742,215
757,215
772,215
787,215
802,215
817,215
832,215
847,215
862,215
877,215
892,215
907,215
922,215
675,230
690,230
705,230
720,230
735,230
750,230
765,230
780,230
795,230
810,230
825,230
840,230
855,230
870,230
885,230
900,230
915,230
930,230
945,230
960,230
637,245
652,245
667,245
682,245
697,245
712,245
727,245
742,245
757,245
772,245
787,245
802,245
817,245
832,245
847,245
862,245
877,245
892,245
907,245
922,245
937,245
952,245
967,245
982,245
997,245
600,260
615,260
630,260
645,260
660,260
675,260
690,260
705,260
720,260
735,260
750,260
765,260
780,260
795,260
810,260
825,260
840,260
855,260
870,260
885,260
900,260
915,260
930,260
945,260
960,260
975,260
990,260
1005,260
1020,260
1035,260
600,275
615,275
630,275
645,275
660,275
675,275
690,275
705,275
720,275
735,275
750,275
765,275
780,275
795,275
810,275
825,275
840,275
855,275
870,275
885,275
900,275
915,275
930,275
945,275
960,275
975,275
990,275
1005,275
1020,275
1035,275
637,290
652,290
667,290
682,290
697,290
712,290
727,290
742,290
757,290
772,290
787,290
802,290
817,290
832,290
847,290
862,290
877,290
892,290
907,290
922,290
937,290
952,290
967,290
982,290
997,290
675,305
690,305
705,305
720,305
735,305
750,305
765,305
780,305
795,305
810,305
825,305
840,305
855,305
870,305
885,305
900,305
915,305
930,305
945,305
960,305
712,320
727,320
742,320
757,320
772,320
787,320
802,320
817,320
832,320
847,320
862,320
877,320
892,320
907,320
922,320
750,335
765,335
780,335
795,335
810,335
825,335
840,335
855,335
870,335
885,335
1050,600
1095,600
1140,600
1185,600
1230,600
1275,600
1320,600
1365,600
1410,600
1455,600
937,645
982,645
1027,645
1072,645
1117,645
1162,645
1207,645
1252,645
1297,645
1342,645
1387,645
1432,645
1477,645
1522,645
1567,645
825,690
870,690
915,690
960,690
1005,690
1050,690
1095,690
1140,690
1185,690
1230,690
1275,690
1320,690
1365,690
1410,690
1455,690
1500,690
1545,690
1590,690
1635,690
1680,690
712,735
757,735
802,735
847,735
892,735
937,735
982,735
1027,735
1072,735
1117,735
1162,735
1207,735
1252,735
1297,735
1342,735
1387,735
1432,735
1477,735
1522,735
1567,735
1612,735
1657,735
1702,735
1747,735
1792,735
600,780
645,780
690,780
735,780
780,780
825,780
870,780
915,780
960,780
1005,780
1050,780
1095,780
1140,780
1185,780
1230,780
1275,780
1320,780
1365,780
1410,780
1455,780
1500,780
1545,780
1590,780
1635,780
1680,780
1725,780
1770,780
1815,780
1860,780
1905,780
600,825
645,825
690,825
735,825
780,825
825,825
870,825
915,825
960,825
1005,825
1050,825
1095,825
1140,825
1185,825
1230,825
1275,825
1320,825
1365,825
1410,825
1455,825
1500,825
1545,825
1590,825
1635,825
1680,825
1725,825
1770,825
1815,825
1860,825
1905,825
712,870
757,870
802,870
847,870
892,870
937,870
982,870
1027,870
1072,870
1117,870
1162,870
1207,870
1252,870
1297,870
1342,870
1387,870
1432,870
1477,870
1522,870
1567,870
1612,870
1657,870
1702,870
1747,870
1792,870
825,915
870,915
915,915
960,915
1005,915
1050,915
1095,915
1140,915
1185,915
1230,915
1275,915
1320,915
1365,915
1410,915
1455,915
1500,915
1545,915
1590,915
1635,915
1680,915
937,960
982,960
1027,960
1072,960
1117,960
1162,960
1207,960
1252,960
1297,960
1342,960
1387,960
1432,960
1477,960
1522,960
1567,960
1050,1005
1095,1005
1140,1005
1185,1005
1230,1005
1275,1005
1320,1005
1365,1005
1410,1005
1455,1005
