1,1
20000,20000
1,20000
20000,1
5278,4162
4148,6902
6615,4881
6520,6624
4426,3236
5569,5821
4893,3332
3936,6512
3519,6742
4069,6310
5090,5009
6212,6978
4247,5666
5433,6381
6819,3525
6903,6482
6893,4442
3909,6599
3258,5774
5230,3539
3274,4465
6962,3702
3699,5597
3548,4602
4851,5993
4471,5423
6088,3784
6255,6245
3305,4633
4990,4141
4136,3676
3085,4762
6242,4852
4295,6462
6737,3875
4110,6413
5120,4925
4809,3875
3562,5672
5807,5357
4590,6030
3542,6919
3698,3219
4613,3185
6645,4747
6417,3017
3761,6285
6007,5110
6063,5222
3844,6065
5485,3468
5154,6137
6029,4545
5618,4611
6573,3987
3984,6884
5305,6236
6488,3765
4999,3200
3096,5603
4391,5036
3994,4123
6747,6817
5480,4336
6529,3274
5800,4094
3697,4745
4029,6160
5239,3663
4270,6500
5417,3818
5104,5686
4342,4350
6501,4514
4127,5347
5253,5937
6911,6001
5532,4354
3096,5043
3108,6346
3487,3122
3882,6470
3696,3380
4665,5335
6881,5497
3712,3754
3458,6212
3938,3587
3747,5019
3814,5783
5261,3417
4371,4634
6701,3246
5894,4537
3645,6001
6511,4055
6857,4239
4639,6932
6771,4800
6500,5836
4905,3345
6994,4824
6788,4003
5184,3817
4975,3447
6296,4085
6203,3725
5983,4733
3882,5253
4050,5555
6769,3833
6544,3782
4608,3251
4714,5369
6540,3242
6268,6904
6271,6068
4093,6511
5359,4143
4766,6146
3133,5963
3473,6785
3117,3404
3354,3705
6697,3083
4988,4051
4878,4358
5325,3994
4867,3751
4490,6865
6833,6557
4222,3044
6035,4538
4634,5935
4574,6026
3010,6896
3295,3385
6452,3909
5188,3786
3019,4467
5382,5566
4683,5522
4774,6735
6584,4617
4051,6610
3502,3110
3264,6882
6183,6572
4185,6206
5759,3831
6334,6745
6882,4863
5894,6352
6205,4597
5062,4766
4132,4483
4719,5693
3147,6322
4172,4083
5788,6224
3253,4341
6611,6087
6191,3384
5579,5688
5938,6209
3627,5427
3464,6850
4990,3714
6961,5167
6093,4490
3382,4554
3667,3969
4443,3471
3439,4279
6191,6145
4151,6127
3569,4170
6128,6006
4774,6065
3443,5452
6635,4226
4979,3515
4294,6329
5637,5630
6914,4395
6945,4817
5605,5546
4442,4692
5804,4144
6746,4337
3147,5371
6069,3106
3787,4645
6724,4004
3476,3028
6026,3166
6503,4205
6845,4994
5913,3763
4260,3330
5616,16823
5390,18173
8551,12889
1652,18032
3672,15525
3250,16354
7614,15734
3334,18276
7103,17416
1869,14654
1901,11920
4644,12003
1200,11532
4413,11570
2013,11437
6870,16796
8365,16914
2489,14546
6382,13416
2153,15173
8289,14296
4424,11221
3314,14287
7288,18924
4136,18328
7693,17889
6969,13577
6760,17751
6450,14489
6854,17544
1453,18828
5210,11308
2214,11139
7360,13175
7911,12869
2564,18199
4505,17016
3299,18101
5119,11922
6863,18658
7572,13593
6846,18286
5471,12092
6944,14160
6181,15562
5770,14709
8834,18729
7482,14166
3822,15978
2346,16668
8300,17791
6441,14480
2729,15060
7219,17901
5070,15821
4493,13506
1527,18626
2598,14501
5233,17258
4132,12122
7347,17068
5795,11130
4451,12783
4572,12055
3878,15596
8821,17925
4315,16920
1498,17451
7951,11778
5008,16778
5054,16190
5908,13532
8522,13344
4190,15732
2255,18672
4130,14479
5815,15997
7334,14422
8891,14333
2513,14501
6483,17867
8412,17842
1241,13489
3503,13370
7843,11306
4504,11212
4438,14101
2192,13041
5498,18708
6480,11594
6530,18218
5643,11237
2319,18322
1800,14450
4304,14308
5690,17366
4730,16876
6244,13018
6450,14466
2510,12699
1900,16937
8326,14805
1971,17471
6996,16472
2197,15152
8061,15832
6011,15252
2704,14645
1863,13974
1213,18256
1063,13566
4803,13747
7085,16229
7220,12458
6006,11451
2551,14394
1372,12592
3206,12327
2742,15494
1625,12902
7903,18662
4257,12873
7949,15092
5836,13545
8733,11833
5304,18289
5868,17307
4516,17283
7300,15090
1297,12561
1986,14149
6005,11970
6642,18729
7347,16652
4192,11674
7888,12942
2832,14823
4508,14393
3603,15302
4192,13987
3729,14317
2229,18155
2896,18317
5459,15583
1549,14028
6828,13732
5691,15380
2034,12731
6557,18727
3768,16830
8373,12258
8957,11481
5239,16992
2911,18111
6978,13858
7888,11449
7397,13836
8428,14781
1537,11703
2976,13109
6192,17650
4521,15026
4349,14445
1929,12000
8501,17102
6749,18188
4519,15217
5806,16110
4360,13521
2737,16834
2345,14666
4625,14413
2254,15447
8731,14444
6111,18880
1313,18448
7913,16104
5127,16855
4870,14022
1456,13524
3038,18099
1359,16711
1133,12692
4307,16048
5460,16496
6472,13527
8664,16519
1023,13769
7543,11366
7258,15319
1159,12253
7150,16051
3871,17467
2376,12522
1631,14201
4640,11168
6541,14068
2209,14370
7139,17366
4104,13042
16158,6599
15944,4482
14582,4270
13997,4908
13985,4783
14897,4179
13810,4708
14419,6103
15813,6478
13419,4575
16131,3472
14243,3632
14994,6176
14395,5414
16395,3533
14174,6892
16996,3155
14779,5666
13952,3784
13275,4469
15018,5828
16538,3579
13936,4949
15604,4327
14441,3600
15951,6899
16602,4009
14182,3166
15790,5739
16807,6786
16417,6144
16412,4428
16264,3245
15147,3256
14138,3315
15380,4875
15788,5503
15494,3381
13759,5471
15055,5745
13606,5335
14011,4405
13357,3140
16750,5155
14168,5630
15665,6024
16997,6303
13657,5847
13065,5993
16708,5424
13369,6039
14391,4787
16423,5945
15241,4169
13572,6805
13201,5309
15152,5983
14180,3142
15178,3575
13876,3131
14483,3880
14060,5824
16120,4451
13277,3944
15993,4418
15863,3867
14615,3214
15652,6045
14553,5387
14474,3471
14597,6567
15463,5531
15102,6097
13484,5374
15021,4400
15046,5935
16525,5779
14044,6376
15712,3061
13597,5474
14516,3920
15148,3265
13309,6525
14029,6715
15829,3314
15769,4853
14884,3496
16831,5396
14763,5066
16916,4100
15899,5463
14386,6763
13233,4710
15839,5117
16306,4113
15711,6208
13634,4470
15496,3053
14625,3282
14829,4849
13211,3538
13822,3824
16650,5920
14035,4715
13657,6482
15655,6461
13447,6859
15718,4922
13740,5612
13666,3044
13031,4048
14668,6602
14091,6809
15802,6008
15984,6641
13862,4779
16378,3199
16159,5964
15701,6499
14697,3989
14787,6291
13729,3359
16835,3183
16291,4045
16056,3858
13493,5104
13615,6968
15199,6446
16695,5997
16357,4363
16251,6466
15237,6782
16804,5642
15329,4330
15062,3982
15064,4282
16127,4482
14287,3843
16499,6153
13371,3116
16165,4066
13513,6773
14727,6420
15808,4138
13716,6783
13422,5712
15076,6018
13404,4315
16988,4383
14389,4259
16107,4210
14474,3468
13095,3168
16695,5513
14956,3755
13833,6196
16709,3527
13153,4116
15816,3341
14642,3711
13465,6660
14590,5194
13553,4351
15933,4600
15718,4891
14493,5910
13425,6785
16761,6873
16831,5096
15474,3686
13456,6658
15389,5834
14565,3077
13071,6928
16294,4365
15370,3968
16276,3914
15086,3258
15801,3092
16624,5639
15884,3269
15258,3174
13405,5953
15700,4818
14303,5708
13156,3248
14999,6145
16812,6589
13004,5418
14288,4181
13828,4245
13102,5636
13797,4730
16736,5919
15903,3872
15822,4508
16441,4422
14165,3829
14960,5146
13743,3582
13746,6577
